Valor nulo: -9999.9		
Fecha (GMT)	Temperatura del Agua(ºC)	Canal de obtencion de los datos
2015 11 25 17	16.14	2
2015 11 25 18	16.14	2
2015 11 25 19	16.07	2
2015 11 25 20	16.07	2
2015 11 25 21	16.0	2
2015 11 25 22	16.0	2
2015 11 25 23	16.0	2
2015 11 26 00	16.0	2
2015 11 26 01	16.0	2
2015 11 26 02	16.0	2
2015 11 26 03	16.0	2
2015 11 26 04	16.0	2
2015 11 26 05	16.0	2
2015 11 26 06	16.0	2
2015 11 26 07	16.0	2
2015 11 26 08	16.0	2
2015 11 26 09	16.0	2
2015 11 26 10	16.0	2
2015 11 26 11	16.0	2
2015 11 26 12	16.0	2
2015 11 26 13	15.93	2
2015 11 26 14	15.93	2
2015 11 26 15	15.93	2
2015 11 26 16	15.93	2
2015 11 26 17	15.93	2
2015 11 26 18	15.93	2
2015 11 26 19	15.86	2
2015 11 26 20	15.86	2
2015 11 26 21	15.8	2
2015 11 26 22	15.8	2
2015 11 26 23	15.86	2
2015 11 27 00	15.86	2
2015 11 27 01	15.86	2
2015 11 27 02	15.86	2
2015 11 27 03	15.86	2
2015 11 27 04	15.86	2
2015 11 27 05	15.86	2
2015 11 27 06	15.86	2
2015 11 27 07	15.86	2
2015 11 27 08	15.86	2
2015 11 27 09	15.8	2
2015 11 27 10	15.8	2
2015 11 27 11	15.8	2
2015 11 27 12	15.73	2
2015 11 27 13	15.66	2
2015 11 27 14	15.66	2
2015 11 27 15	15.73	2
2015 11 27 16	15.73	2
2015 11 27 17	15.73	2
2015 11 27 18	15.66	2
2015 11 27 19	15.66	2
2015 11 27 20	15.66	2
2015 11 27 21	15.66	2
2015 11 27 22	15.73	2
2015 11 27 23	15.73	2
2015 11 28 00	15.73	2
2015 11 28 01	15.73	2
2015 11 28 02	15.66	2
2015 11 28 03	15.73	2
2015 11 28 04	15.73	2
2015 11 28 05	15.8	2
2015 11 28 06	15.8	2
2015 11 28 07	15.73	2
2015 11 28 08	15.73	2
2015 11 28 09	15.73	2
2015 11 28 10	15.66	2
2015 11 28 11	15.66	2
2015 11 28 12	15.59	2
2015 11 28 13	15.59	2
2015 11 28 14	15.59	2
2015 11 28 15	15.59	2
2015 11 28 16	15.59	2
2015 11 28 17	15.52	2
2015 11 28 18	15.52	2
2015 11 28 19	15.52	2
2015 11 28 20	15.52	2
2015 11 28 21	15.52	2
2015 11 28 22	15.52	2
2015 11 28 23	15.45	2
2015 11 29 00	15.45	2
2015 11 29 01	15.52	2
2015 11 29 02	15.45	2
2015 11 29 03	15.45	2
2015 11 29 04	15.45	2
2015 11 29 05	15.45	2
2015 11 29 06	15.45	2
2015 11 29 07	15.45	2
2015 11 29 08	15.45	2
2015 11 29 09	15.45	2
2015 11 29 10	15.45	2
2015 11 29 11	15.45	2
2015 11 29 12	15.52	2
2015 11 29 13	15.52	2
2015 11 29 14	15.52	2
2015 11 29 15	15.52	2
2015 11 29 16	15.52	2
2015 11 29 17	15.52	2
2015 11 29 18	15.52	2
2015 11 29 19	15.52	2
2015 11 29 20	15.45	2
2015 11 29 21	15.45	2
2015 11 29 22	15.45	2
2015 11 29 23	15.45	2
2015 11 30 00	15.39	2
2015 11 30 01	15.39	2
2015 11 30 02	15.39	2
2015 11 30 03	15.39	2
2015 11 30 04	15.39	2
2015 11 30 05	15.39	2
2015 11 30 06	15.39	2
2015 11 30 07	15.39	2
2015 11 30 08	15.39	2
2015 11 30 09	15.39	2
2015 11 30 10	15.39	2
2015 11 30 11	15.39	2
2015 11 30 12	15.45	2
2015 11 30 13	15.45	2
2015 11 30 14	15.45	2
2015 11 30 15	15.45	2
2015 11 30 16	15.45	2
2015 11 30 17	15.45	2
2015 11 30 18	15.45	2
2015 11 30 19	15.45	2
2015 11 30 20	15.45	2
2015 11 30 21	15.45	2
2015 11 30 22	15.39	2
2015 11 30 23	15.39	2
2015 12 01 00	15.39	2
2015 12 01 01	15.39	2
2015 12 01 02	15.39	2
2015 12 01 03	15.39	2
2015 12 01 04	15.39	2
2015 12 01 05	15.39	2
2015 12 01 06	15.39	2
2015 12 01 07	15.39	2
2015 12 01 08	15.39	2
2015 12 01 09	15.39	2
2015 12 01 10	15.39	2
2015 12 01 11	15.39	2
2015 12 01 12	15.39	2
2015 12 01 13	15.39	2
2015 12 01 14	15.39	2
2015 12 01 15	15.39	2
2015 12 01 16	15.39	2
2015 12 01 17	15.39	2
2015 12 01 18	15.39	2
2015 12 01 19	15.39	2
2015 12 01 20	15.39	2
2015 12 01 21	15.39	2
2015 12 01 22	15.39	2
2015 12 01 23	15.39	2
2015 12 02 00	15.39	2
2015 12 02 01	15.39	2
2015 12 02 02	15.39	2
2015 12 02 03	15.39	2
2015 12 02 04	15.39	2
2015 12 02 05	15.32	2
2015 12 02 06	15.32	2
2015 12 02 07	15.32	2
2015 12 02 08	15.32	2
2015 12 02 09	15.32	2
2015 12 02 10	15.32	2
2015 12 02 11	15.32	2
2015 12 02 12	15.32	2
2015 12 02 13	15.39	2
2015 12 02 14	15.39	2
2015 12 02 15	15.39	2
2015 12 02 16	15.39	2
2015 12 02 17	15.39	2
2015 12 02 18	15.32	2
2015 12 02 19	15.32	2
2015 12 02 20	15.32	2
2015 12 02 21	15.32	2
2015 12 02 22	15.32	2
2015 12 02 23	15.32	2
2015 12 03 00	15.32	2
2015 12 03 01	15.32	2
2015 12 03 02	15.32	2
2015 12 03 03	15.32	2
2015 12 03 04	15.32	2
2015 12 03 05	15.32	2
2015 12 03 06	15.32	2
2015 12 03 07	15.32	2
2015 12 03 08	15.32	2
2015 12 03 09	15.32	2
2015 12 03 10	15.32	2
2015 12 03 11	15.32	2
2015 12 03 12	15.39	2
2015 12 03 13	15.39	2
2015 12 03 14	15.39	2
2015 12 03 15	15.39	2
2015 12 03 16	15.39	2
2015 12 03 17	15.32	2
2015 12 03 18	15.32	2
2015 12 03 19	15.32	2
2015 12 03 20	15.32	2
2015 12 03 21	15.32	2
2015 12 03 22	15.32	2
2015 12 03 23	15.25	2
2015 12 04 00	15.32	2
2015 12 04 01	15.32	2
2015 12 04 02	15.32	2
2015 12 04 03	15.32	2
2015 12 04 04	15.32	2
2015 12 04 05	15.32	2
2015 12 04 06	15.32	2
2015 12 04 07	15.32	2
2015 12 04 08	15.32	2
2015 12 04 09	15.32	2
2015 12 04 10	15.32	2
2015 12 04 11	15.32	2
2015 12 04 12	15.32	2
2015 12 04 13	15.32	2
2015 12 04 14	15.32	2
2015 12 04 15	15.32	2
2015 12 04 16	15.32	2
2015 12 04 17	15.32	2
2015 12 04 18	15.25	2
2015 12 04 19	15.32	2
2015 12 04 20	15.32	2
2015 12 04 21	15.32	2
2015 12 04 22	15.32	2
2015 12 04 23	15.32	2
2015 12 05 00	15.32	2
2015 12 05 01	15.32	2
2015 12 05 02	15.32	2
2015 12 05 03	15.32	2
2015 12 05 04	15.32	2
2015 12 05 05	15.32	2
2015 12 05 06	15.32	2
2015 12 05 07	15.32	2
2015 12 05 08	15.32	2
2015 12 05 09	15.32	2
2015 12 05 10	15.32	2
2015 12 05 11	15.32	2
2015 12 05 12	15.32	2
2015 12 05 13	15.32	2
2015 12 05 14	15.32	2
2015 12 05 15	15.39	2
2015 12 05 16	15.39	2
2015 12 05 17	15.39	2
2015 12 05 18	15.39	2
2015 12 05 19	15.39	2
2015 12 05 20	15.32	2
2015 12 05 21	15.32	2
2015 12 05 22	15.32	2
2015 12 05 23	15.32	2
2015 12 06 00	15.32	2
2015 12 06 01	15.32	2
2015 12 06 02	15.25	2
2015 12 06 03	15.25	2
2015 12 06 04	15.25	2
2015 12 06 05	15.25	2
2015 12 06 06	15.25	2
2015 12 06 07	15.25	2
2015 12 06 08	15.25	2
2015 12 06 09	15.25	2
2015 12 06 10	15.25	2
2015 12 06 11	15.25	2
2015 12 06 12	15.32	2
2015 12 06 13	15.32	2
2015 12 06 14	15.25	2
2015 12 06 15	15.18	2
2015 12 06 16	15.18	2
2015 12 06 17	15.11	2
2015 12 06 18	15.11	2
2015 12 06 19	15.11	2
2015 12 06 20	15.11	2
2015 12 06 21	15.18	2
2015 12 06 22	15.18	2
2015 12 06 23	15.18	2
2015 12 07 00	15.18	2
2015 12 07 01	15.18	2
2015 12 07 02	15.11	2
2015 12 07 03	15.18	2
2015 12 07 04	15.18	2
2015 12 07 05	15.25	2
2015 12 07 06	15.32	2
2015 12 07 07	15.32	2
2015 12 07 08	15.32	2
2015 12 07 09	15.32	2
2015 12 07 10	15.32	2
2015 12 07 11	15.32	2
2015 12 07 12	15.32	2
2015 12 07 13	15.32	2
2015 12 07 14	15.32	2
2015 12 07 15	15.32	2
2015 12 07 16	15.32	2
2015 12 07 17	15.32	2
2015 12 07 18	15.25	2
2015 12 07 19	15.32	2
2015 12 07 20	15.25	2
2015 12 07 21	15.25	2
2015 12 07 22	15.25	2
2015 12 07 23	15.25	2
2015 12 08 00	15.25	2
2015 12 08 01	15.25	2
2015 12 08 02	15.25	2
2015 12 08 03	15.32	2
2015 12 08 04	15.32	2
2015 12 08 05	15.32	2
2015 12 08 06	15.32	2
2015 12 08 07	15.18	2
2015 12 08 08	15.11	2
2015 12 08 09	15.11	2
2015 12 08 10	15.11	2
2015 12 08 11	15.11	2
2015 12 08 12	15.18	2
2015 12 08 13	15.25	2
2015 12 08 14	15.25	2
2015 12 08 15	15.32	2
2015 12 08 16	15.32	2
2015 12 08 17	15.32	2
2015 12 08 18	15.25	2
2015 12 08 19	15.11	2
2015 12 08 20	15.11	2
2015 12 08 21	15.04	2
2015 12 08 22	15.04	2
2015 12 08 23	15.04	2
2015 12 09 00	15.04	2
2015 12 09 01	15.04	2
2015 12 09 02	14.98	2
2015 12 09 03	14.98	2
2015 12 09 04	15.18	2
2015 12 09 05	15.18	2
2015 12 09 06	15.25	2
2015 12 09 07	15.39	2
2015 12 09 08	15.25	2
2015 12 09 09	15.25	2
2015 12 09 10	15.39	2
2015 12 09 11	15.45	2
2015 12 09 12	15.45	2
2015 12 09 13	15.39	2
2015 12 09 14	15.39	2
2015 12 09 15	15.39	2
2015 12 09 16	15.39	2
2015 12 09 17	15.39	2
2015 12 09 18	15.32	2
2015 12 09 19	15.32	2
2015 12 09 20	15.32	2
2015 12 09 21	15.32	2
2015 12 09 22	15.32	2
2015 12 09 23	15.39	2
2015 12 10 00	15.39	2
2015 12 10 01	15.32	2
2015 12 10 02	15.32	2
2015 12 10 03	15.32	2
2015 12 10 04	15.32	2
2015 12 10 05	15.32	2
2015 12 10 06	15.32	2
2015 12 10 07	15.32	2
2015 12 10 08	15.32	2
2015 12 10 09	15.32	2
2015 12 10 10	15.32	2
2015 12 10 11	15.25	2
2015 12 10 12	15.25	2
2015 12 10 13	15.25	2
2015 12 10 14	15.32	2
2015 12 10 15	15.32	2
2015 12 10 16	15.32	2
2015 12 10 17	15.32	2
2015 12 10 18	15.32	2
2015 12 10 19	15.32	2
2015 12 10 20	15.25	2
2015 12 10 21	15.25	2
2015 12 10 22	15.18	2
2015 12 10 23	15.18	2
2015 12 11 00	15.18	2
2015 12 11 01	15.18	2
2015 12 11 02	15.18	2
2015 12 11 03	15.18	2
2015 12 11 04	15.18	2
2015 12 11 05	15.18	2
2015 12 11 06	15.18	2
2015 12 11 07	15.18	2
2015 12 11 08	15.18	2
2015 12 11 09	15.18	2
2015 12 11 10	15.18	2
2015 12 11 11	15.18	2
2015 12 11 12	15.18	2
2015 12 11 13	15.18	2
2015 12 11 14	15.25	2
2015 12 11 15	15.25	2
2015 12 11 16	15.25	2
2015 12 11 17	15.18	2
2015 12 11 18	15.18	2
2015 12 11 19	15.18	2
2015 12 11 20	15.18	2
2015 12 11 21	15.18	2
2015 12 11 22	15.18	2
2015 12 11 23	15.18	2
2015 12 12 00	15.18	2
2015 12 12 01	15.18	2
2015 12 12 02	15.18	2
2015 12 12 03	15.18	2
2015 12 12 04	15.11	2
2015 12 12 05	15.18	2
2015 12 12 06	15.11	2
2015 12 12 07	15.11	2
2015 12 12 08	15.11	2
2015 12 12 09	15.11	2
2015 12 12 10	15.11	2
2015 12 12 11	15.11	2
2015 12 12 12	15.18	2
2015 12 12 13	15.11	2
2015 12 12 14	15.18	2
2015 12 12 15	15.18	2
2015 12 12 16	15.18	2
2015 12 12 17	15.18	2
2015 12 12 18	15.18	2
2015 12 12 19	15.18	2
2015 12 12 20	15.18	2
2015 12 12 21	15.18	2
2015 12 12 22	15.18	2
2015 12 12 23	15.18	2
2015 12 13 00	15.18	2
2015 12 13 01	15.18	2
2015 12 13 02	15.18	2
2015 12 13 03	15.11	2
2015 12 13 04	15.11	2
2015 12 13 05	15.11	2
2015 12 13 06	15.11	2
2015 12 13 07	15.04	2
2015 12 13 08	15.04	2
2015 12 13 09	15.11	2
2015 12 13 10	15.11	2
2015 12 13 11	15.11	2
2015 12 13 12	15.18	2
2015 12 13 13	15.18	2
2015 12 13 14	15.18	2
2015 12 13 15	15.18	2
2015 12 13 16	15.18	2
2015 12 13 17	15.11	2
2015 12 13 18	15.11	2
2015 12 13 19	15.11	2
2015 12 13 20	15.11	2
2015 12 13 21	15.11	2
2015 12 13 22	15.11	2
2015 12 13 23	15.11	2
2015 12 14 00	15.18	2
2015 12 14 01	15.18	2
2015 12 14 02	15.18	2
2015 12 14 03	15.18	2
2015 12 14 04	15.18	2
2015 12 14 05	15.18	2
2015 12 14 06	15.18	2
2015 12 14 07	15.18	2
2015 12 14 08	15.18	2
2015 12 14 09	15.18	2
2015 12 14 10	15.18	2
2015 12 14 11	15.18	2
2015 12 14 12	15.25	2
2015 12 14 13	15.18	2
2015 12 14 14	15.25	2
2015 12 14 15	15.25	2
2015 12 14 16	15.25	2
2015 12 14 17	15.25	2
2015 12 14 18	15.25	2
2015 12 14 19	15.18	2
2015 12 14 20	15.25	2
2015 12 14 21	15.25	2
2015 12 14 22	15.25	2
2015 12 14 23	15.25	2
2015 12 15 00	15.18	2
2015 12 15 01	15.18	2
2015 12 15 02	15.18	2
2015 12 15 03	15.18	2
2015 12 15 04	15.18	2
2015 12 15 05	15.18	2
2015 12 15 06	15.18	2
2015 12 15 07	15.18	2
2015 12 15 08	15.18	2
2015 12 15 09	15.18	2
2015 12 15 10	15.25	2
2015 12 15 11	15.25	2
2015 12 15 12	15.25	2
2015 12 15 13	15.25	2
2015 12 15 14	15.25	2
2015 12 15 15	15.25	2
2015 12 15 16	15.25	2
2015 12 15 17	15.25	2
2015 12 15 18	15.18	2
2015 12 15 19	15.18	2
2015 12 15 20	15.18	2
2015 12 15 21	15.18	2
2015 12 15 22	15.04	2
2015 12 15 23	15.04	2
2015 12 16 00	15.04	2
2015 12 16 01	15.04	2
2015 12 16 02	15.04	2
2015 12 16 03	15.04	2
2015 12 16 04	15.18	2
2015 12 16 05	15.18	2
2015 12 16 06	15.18	2
2015 12 16 07	15.11	2
2015 12 16 08	15.04	2
2015 12 16 09	15.04	2
2015 12 16 10	14.98	2
2015 12 16 11	14.98	2
2015 12 16 12	14.98	2
2015 12 16 13	14.98	2
2015 12 16 14	14.98	2
2015 12 16 15	15.11	2
2015 12 16 16	15.04	2
2015 12 16 17	15.04	2
2015 12 16 18	14.98	2
2015 12 16 19	14.98	2
2015 12 16 20	14.98	2
2015 12 16 21	14.98	2
2015 12 16 22	14.98	2
2015 12 16 23	14.98	2
2015 12 17 00	15.25	2
2015 12 17 01	15.04	2
2015 12 17 02	14.98	2
2015 12 17 03	14.98	2
2015 12 17 04	15.04	2
2015 12 17 05	15.04	2
2015 12 17 06	15.11	2
2015 12 17 07	15.11	2
2015 12 17 08	15.04	2
2015 12 17 09	15.18	2
2015 12 17 10	15.18	2
2015 12 17 11	15.18	2
2015 12 17 12	15.18	2
2015 12 17 13	15.18	2
2015 12 17 14	15.25	2
2015 12 17 15	15.18	2
2015 12 17 16	15.18	2
2015 12 17 17	15.25	2
2015 12 17 18	15.18	2
2015 12 17 19	15.18	2
2015 12 17 20	15.18	2
2015 12 17 21	15.18	2
2015 12 17 22	15.18	2
2015 12 17 23	15.11	2
2015 12 18 00	15.04	2
2015 12 18 01	15.18	2
2015 12 18 02	15.18	2
2015 12 18 03	15.11	2
2015 12 18 04	15.11	2
2015 12 18 05	15.11	2
2015 12 18 06	15.18	2
2015 12 18 07	15.18	2
2015 12 18 08	15.18	2
2015 12 18 09	15.11	2
2015 12 18 10	15.11	2
2015 12 18 11	15.25	2
2015 12 18 12	15.25	2
2015 12 18 13	15.25	2
2015 12 18 14	15.25	2
2015 12 18 15	15.32	2
2015 12 18 16	15.25	2
2015 12 18 17	15.25	2
2015 12 18 18	15.25	2
2015 12 18 19	15.25	2
2015 12 18 20	15.18	2
2015 12 18 21	15.18	2
2015 12 18 22	15.18	2
2015 12 18 23	15.18	2
2015 12 19 00	15.18	2
2015 12 19 01	15.18	2
2015 12 19 02	15.18	2
2015 12 19 03	15.18	2
2015 12 19 04	15.18	2
2015 12 19 05	15.18	2
2015 12 19 06	15.18	2
2015 12 19 07	15.18	2
2015 12 19 08	15.18	2
2015 12 19 09	15.11	2
2015 12 19 10	15.18	2
2015 12 19 11	15.18	2
2015 12 19 12	15.18	2
2015 12 19 13	15.18	2
2015 12 19 14	15.25	2
2015 12 19 15	15.18	2
2015 12 19 16	15.18	2
2015 12 19 17	15.18	2
2015 12 19 18	15.11	2
2015 12 19 19	15.18	2
2015 12 19 20	15.11	2
2015 12 19 21	15.18	2
2015 12 19 22	15.11	2
2015 12 19 23	15.11	2
2015 12 20 00	15.11	2
2015 12 20 01	15.11	2
2015 12 20 02	15.11	2
2015 12 20 03	15.11	2
2015 12 20 04	15.18	2
2015 12 20 05	15.18	2
2015 12 20 06	15.11	2
2015 12 20 07	15.18	2
2015 12 20 08	15.18	2
2015 12 20 09	15.18	2
2015 12 20 10	15.11	2
2015 12 20 11	15.18	2
2015 12 20 12	15.18	2
2015 12 20 13	15.25	2
2015 12 20 14	15.18	2
2015 12 20 15	15.25	2
2015 12 20 16	15.18	2
2015 12 20 17	15.18	2
2015 12 20 18	15.18	2
2015 12 20 19	15.18	2
2015 12 20 20	15.18	2
2015 12 20 21	15.18	2
2015 12 20 22	15.11	2
2015 12 20 23	15.11	2
2015 12 21 00	15.11	2
2015 12 21 01	15.18	2
2015 12 21 02	15.11	2
2015 12 21 03	15.04	2
2015 12 21 04	15.04	2
2015 12 21 05	15.04	2
2015 12 21 06	15.04	2
2015 12 21 07	15.04	2
2015 12 21 08	15.04	2
2015 12 21 09	15.04	2
2015 12 21 10	15.04	2
2015 12 21 11	15.04	2
2015 12 21 12	15.11	2
2015 12 21 13	15.04	2
2015 12 21 14	15.11	2
2015 12 21 15	15.11	2
2015 12 21 16	15.04	2
2015 12 21 17	15.04	2
2015 12 21 18	15.04	2
2015 12 21 19	14.98	2
2015 12 21 20	14.98	2
2015 12 21 21	14.91	2
2015 12 21 22	14.91	2
2015 12 21 23	14.84	2
2015 12 22 00	14.91	2
2015 12 22 01	15.04	2
2015 12 22 02	15.04	2
2015 12 22 03	15.04	2
2015 12 22 04	15.04	2
2015 12 22 05	15.04	2
2015 12 22 06	14.98	2
2015 12 22 07	15.04	2
2015 12 22 08	15.04	2
2015 12 22 09	15.04	2
2015 12 22 10	15.04	2
2015 12 22 11	15.04	2
2015 12 22 12	15.04	2
2015 12 22 13	15.04	2
2015 12 22 14	15.04	2
2015 12 22 15	15.04	2
2015 12 22 16	15.04	2
2015 12 22 17	15.04	2
2015 12 22 18	15.11	2
2015 12 22 19	15.04	2
2015 12 22 20	14.98	2
2015 12 22 21	15.04	2
2015 12 22 22	14.98	2
2015 12 22 23	15.04	2
2015 12 23 00	15.04	2
2015 12 23 01	15.04	2
2015 12 23 02	15.04	2
2015 12 23 03	15.04	2
2015 12 23 04	15.04	2
2015 12 23 05	15.04	2
2015 12 23 06	14.98	2
2015 12 23 07	14.91	2
2015 12 23 08	14.98	2
2015 12 23 09	15.04	2
2015 12 23 10	14.98	2
2015 12 23 11	14.91	2
2015 12 23 12	14.98	2
2015 12 23 13	15.04	2
2015 12 23 14	15.04	2
2015 12 23 15	15.04	2
2015 12 23 16	15.04	2
2015 12 23 17	14.98	2
2015 12 23 18	14.98	2
2015 12 23 19	14.98	2
2015 12 23 20	14.98	2
2015 12 23 21	14.98	2
2015 12 23 22	15.04	2
2015 12 23 23	14.98	2
2015 12 24 00	14.98	2
2015 12 24 01	15.04	2
2015 12 24 02	14.98	2
2015 12 24 03	14.98	2
2015 12 24 04	14.98	2
2015 12 24 05	14.98	2
2015 12 24 06	14.98	2
2015 12 24 07	14.84	2
2015 12 24 08	14.77	2
2015 12 24 09	14.77	2
2015 12 24 10	14.84	2
2015 12 24 11	14.84	2
2015 12 24 12	14.84	2
2015 12 24 13	14.91	2
2015 12 24 14	14.98	2
2015 12 24 15	15.11	2
2015 12 24 16	15.11	2
2015 12 24 17	15.11	2
2015 12 24 18	15.04	2
2015 12 24 19	15.04	2
2015 12 24 20	15.04	2
2015 12 24 21	15.04	2
2015 12 24 22	15.04	2
2015 12 24 23	14.98	2
2015 12 25 00	14.98	2
2015 12 25 01	14.91	2
2015 12 25 02	14.91	2
2015 12 25 03	14.91	2
2015 12 25 04	14.91	2
2015 12 25 05	14.84	2
2015 12 25 06	14.91	2
2015 12 25 07	14.91	2
2015 12 25 08	14.84	2
2015 12 25 09	14.84	2
2015 12 25 10	14.84	2
2015 12 25 11	14.91	2
2015 12 25 12	14.84	2
2015 12 25 13	14.91	2
2015 12 25 14	14.91	2
2015 12 25 15	14.98	2
2015 12 25 16	14.98	2
2015 12 25 17	15.04	2
2015 12 25 18	15.11	2
2015 12 25 19	14.98	2
2015 12 25 20	14.98	2
2015 12 25 21	14.98	2
2015 12 25 22	14.91	2
2015 12 25 23	14.84	2
2015 12 26 00	14.84	2
2015 12 26 01	14.84	2
2015 12 26 02	14.84	2
2015 12 26 03	14.84	2
2015 12 26 04	14.84	2
2015 12 26 05	14.84	2
2015 12 26 06	14.84	2
2015 12 26 07	14.84	2
2015 12 26 08	14.84	2
2015 12 26 09	14.84	2
2015 12 26 10	14.84	2
2015 12 26 11	14.84	2
2015 12 26 12	14.84	2
2015 12 26 13	14.84	2
2015 12 26 14	14.84	2
2015 12 26 15	14.84	2
2015 12 26 16	14.84	2
2015 12 26 17	14.84	2
2015 12 26 18	14.84	2
2015 12 26 19	14.84	2
2015 12 26 20	14.77	2
2015 12 26 21	14.77	2
2015 12 26 22	14.84	2
2015 12 26 23	14.84	2
2015 12 27 00	14.84	2
2015 12 27 01	14.84	2
2015 12 27 02	14.84	2
2015 12 27 03	14.84	2
2015 12 27 04	14.91	2
2015 12 27 05	14.84	2
2015 12 27 06	14.77	2
2015 12 27 07	14.77	2
2015 12 27 08	14.84	2
2015 12 27 09	14.84	2
2015 12 27 10	14.77	2
2015 12 27 11	14.84	2
2015 12 27 12	14.84	2
2015 12 27 13	14.91	2
2015 12 27 14	14.98	2
2015 12 27 15	14.98	2
2015 12 27 16	14.98	2
2015 12 27 17	14.91	2
2015 12 27 18	14.91	2
2015 12 27 19	14.91	2
2015 12 27 20	14.98	2
2015 12 27 21	14.98	2
2015 12 27 22	14.91	2
2015 12 27 23	14.91	2
2015 12 28 00	14.84	2
2015 12 28 01	14.77	2
2015 12 28 02	14.77	2
2015 12 28 03	14.84	2
2015 12 28 04	14.91	2
2015 12 28 05	14.91	2
2015 12 28 06	14.91	2
2015 12 28 07	14.84	2
2015 12 28 08	14.77	2
2015 12 28 09	14.84	2
2015 12 28 10	14.84	2
2015 12 28 11	14.84	2
2015 12 28 12	14.84	2
2015 12 28 13	14.77	2
2015 12 28 14	14.77	2
2015 12 28 15	14.7	2
2015 12 28 16	14.7	2
2015 12 28 17	14.7	2
2015 12 28 18	14.7	2
2015 12 28 19	14.77	2
2015 12 28 20	14.77	2
2015 12 28 21	14.77	2
2015 12 28 22	14.84	2
2015 12 28 23	14.91	2
2015 12 29 00	14.77	2
2015 12 29 01	14.77	2
2015 12 29 02	14.77	2
2015 12 29 03	14.84	2
2015 12 29 04	14.91	2
2015 12 29 05	14.84	2
2015 12 29 06	14.77	2
2015 12 29 07	14.77	2
2015 12 29 08	14.84	2
2015 12 29 09	14.91	2
2015 12 29 10	14.77	2
2015 12 29 11	14.7	2
2015 12 29 12	14.77	2
2015 12 29 13	14.77	2
2015 12 29 14	14.77	2
2015 12 29 15	14.77	2
2015 12 29 16	14.77	2
2015 12 29 17	14.77	2
2015 12 29 18	14.84	2
2015 12 29 19	14.77	2
2015 12 29 20	14.77	2
2015 12 29 21	14.77	2
2015 12 29 22	14.77	2
2015 12 29 23	14.77	2
2015 12 30 00	14.77	2
2015 12 30 01	14.77	2
2015 12 30 02	14.77	2
2015 12 30 03	14.77	2
2015 12 30 04	14.77	2
2015 12 30 05	14.84	2
2015 12 30 06	14.84	2
2015 12 30 07	14.84	2
2015 12 30 08	14.84	2
2015 12 30 09	14.84	2
2015 12 30 10	14.84	2
2015 12 30 11	14.84	2
2015 12 30 12	14.84	2
2015 12 30 13	14.84	2
2015 12 30 14	14.84	2
2015 12 30 15	14.84	2
2015 12 30 16	14.84	2
2015 12 30 17	14.91	2
2015 12 30 18	14.91	2
2015 12 30 19	14.91	2
2015 12 30 20	14.91	2
2015 12 30 21	14.98	2
2015 12 30 22	14.98	2
2015 12 30 23	14.98	2
2015 12 31 00	14.98	2
2015 12 31 01	14.98	2
2015 12 31 02	14.91	2
2015 12 31 03	14.91	2
2015 12 31 04	14.91	2
2015 12 31 05	14.91	2
2015 12 31 06	14.91	2
2015 12 31 07	14.84	2
2015 12 31 08	14.84	2
2015 12 31 09	14.77	2
2015 12 31 10	14.57	2
2015 12 31 11	14.63	2
2015 12 31 12	14.63	2
2015 12 31 13	14.63	2
2015 12 31 14	14.63	2
2015 12 31 15	14.77	2
2015 12 31 16	14.84	2
2015 12 31 17	14.84	2
2015 12 31 18	14.84	2
2015 12 31 19	14.77	2
2015 12 31 20	14.77	2
2015 12 31 21	14.77	2
2015 12 31 22	14.84	2
2015 12 31 23	14.7	2
2016 01 01 00	14.84	2
2016 01 01 01	14.84	2
2016 01 01 02	14.7	2
2016 01 01 03	14.63	2
2016 01 01 04	14.7	2
2016 01 01 05	14.7	2
2016 01 01 06	14.7	2
2016 01 01 07	14.7	2
2016 01 01 08	14.7	2
2016 01 01 09	14.7	2
2016 01 01 10	14.77	2
2016 01 01 11	14.7	2
2016 01 01 12	14.63	2
2016 01 01 13	14.63	2
2016 01 01 14	14.63	2
2016 01 01 15	14.7	2
2016 01 01 16	14.7	2
2016 01 01 17	14.7	2
2016 01 01 18	14.7	2
2016 01 01 19	14.7	2
2016 01 01 20	14.7	2
2016 01 01 21	14.7	2
2016 01 01 22	14.63	2
2016 01 01 23	14.63	2
2016 01 02 00	14.63	2
2016 01 02 01	14.63	2
2016 01 02 02	14.63	2
2016 01 02 03	14.63	2
2016 01 02 04	14.63	2
2016 01 02 05	14.63	2
2016 01 02 06	14.7	2
2016 01 02 07	14.63	2
2016 01 02 08	14.63	2
2016 01 02 09	14.63	2
2016 01 02 10	14.63	2
2016 01 02 11	14.63	2
2016 01 02 12	14.63	2
2016 01 02 13	14.7	2
2016 01 02 14	14.63	2
2016 01 02 15	14.57	2
2016 01 02 16	14.57	2
2016 01 02 17	14.5	2
2016 01 02 18	14.5	2
2016 01 02 19	14.5	2
2016 01 02 20	14.5	2
2016 01 02 21	14.5	2
2016 01 02 22	14.57	2
2016 01 02 23	14.5	2
2016 01 03 00	14.5	2
2016 01 03 01	14.43	2
2016 01 03 02	14.5	2
2016 01 03 03	14.5	2
2016 01 03 04	14.43	2
2016 01 03 05	14.43	2
2016 01 03 06	14.43	2
2016 01 03 07	14.43	2
2016 01 03 08	14.5	2
2016 01 03 09	14.5	2
